Date;Screen Name;Full Name;Tweet Text;Tweet ID;App;Followers;Follows;Retweets;Favorites;Verfied;User Since;Location;Bio;Profile Image;Google Maps;tweet text;eq?;random;Positive for CL? 1=Yes, 0=No
28.05.17 11:09;@monsalveuribe1;monsalveuribe;@ClaudiaLopez @sfajardo_2018 @German_Vargas y q dicen los precandidatos farcsantos del robo del gob q le van hacer a Antioquia el maduro dos;868892060732018000;Twitter for iPhone;561;538;0;0;No;30.05.2012;;URIBISTA-//OPOSICION;View;;@claudialopez @sfajardo_2018 @german_vargas y q dicen los precandidatos farcsantos del robo del gob q le van hacer a antioquia el maduro dos;FALSCH;0,1170043;0
31.05.17 18:34;@LAFR1957;LUIS ARTURO FORERO R;@ClaudiaLopez @ClaraLopezObre @JERobledo @DeLaCalleHum @sergio_fajardo La historia de éste país los juzgará co… https://t.co/Bka3Wi7F0g;870091119966683000;Twitter for Android;441;580;0;1;No;07.06.2010;COLOMBIA;Preocupado siempre por la igualdad de derechos.;View;;@claudialopez @claralopezobre @jerobledo @delacallehum @sergio_fajardo la historia de éste país los juzgará co… ;FALSCH;0,117151949;0
26.05.17 7:41;@JackHousniJ;Jack Housni Jaller;RT @ClaudiaLopez: Uribe no me va a calumniar! No soy socia de fundaciones ni beneficiaría de contratos. A diferencia suya no tengo muertos…;868114767315185000;Twitter for iPhone;4709;4425;3729;0;No;08.04.2011;;Representante a la Cámara por San Andrés, Providencia y Santa Catalina. Frontera Azul.;View;;rt @claudialopez: uribe no me va a calumniar! no soy socia de fundaciones ni beneficiaría de contratos. a diferencia suya no tengo muertos…;FALSCH;0,117188291;1
03.06.17 18:56;@hermessolano83;HSO;@Mauricior69 @ClaudiaLopez No Jodas;871183959375454000;Twitter for Android;18;148;0;0;No;10.02.2013;;;View;;@mauricior69 @claudialopez no jodas;FALSCH;0,1172592;0
01.06.17 15:35;@CARLQUIRO;Carlos Quiroga;@MarthaCifuentes @falocoyopal @ClaudiaLopez @Asobancaria @IvanDuque Mienten hasta en el nombre. Ni centro ni democr… https://t.co/qtOBYJN25E;870408382129352000;Twitter for Android;63;124;0;0;No;03.03.2017;;__ Automatización Industrial.;View;;@marthacifuentes @falocoyopal @claudialopez @asobancaria @ivanduque mienten hasta en el nombre. ni centro ni democr… ;FALSCH;0,117287944;1
28.05.17 20:18;@ceballos1953;Ivan Ceballos;RT @Humanidad_info: @DiegoVitola7 @ClaudiaLopez Como lucha Claudia? acaban de aprobar ley para que no muestren declaraciones ! donde estaba?;869030186997743000;Twitter for iPhone;117;50;1;0;No;05.10.2014;;;View;;rt @humanidad_info: @diegovitola7 @claudialopez como lucha claudia? acaban de aprobar ley para que no muestren declaraciones ! donde estaba?;FALSCH;0,117393114;0
30.05.17 18:33;@_JorgeAguilera;Jorge Aguilera;RT @ClaudiaLopez: No pueden seguir saliendo 3 encuestas en una misma semana con resultados tan distintos! Menos plata y más rigor metodolog…;869728489599008000;Twitter for iPhone;888;1231;37;0;No;02.06.2011;Bogotá, Colombia;Ph.D en Comunicación Organizacional, Consultor Gerencial en Comunicación Estratégica, Gestión de Crisis, Marketing Político, docente MBAs y Posgrados.;View;;rt @claudialopez: no pueden seguir saliendo 3 encuestas en una misma semana con resultados tan distintos! menos plata y más rigor metodolog…;FALSCH;0,117393791;0
04.06.17 7:42;@ElBuhosatirico;Elbuho;@sebrojasfeed @ClaudiaLopez @JERobledo @sergio_fajardo Los tres juntos no sacan más votos que PETRO.;871376735866146000;Twitter for Android;13;31;0;0;No;31.12.2016;;;View;;@sebrojasfeed @claudialopez @jerobledo @sergio_fajardo los tres juntos no sacan más votos que petro.;FALSCH;0,117435095;0
01.06.17 9:36;@fabianvillamil5;fabian ricardo;@ClaudiaLopez @JERobledo Apoyare a petro definitivamente usted solo miran lo que les conviene a ustedes y no lo que conviene al pais;870318222163283000;Twitter for Android;9;111;0;0;No;13.04.2015;;;View;;@claudialopez @jerobledo apoyare a petro definitivamente usted solo miran lo que les conviene a ustedes y no lo que conviene al pais;FALSCH;0,117460787;0
02.06.17 14:37;@DetectiveYonkie;CarneNegra [18+];@ErikaSalamanca @ClaudiaLopez La gran Claudia los hace temblar queridos, les mueve el piso.;870756187364626000;Twitter Lite;339;1507;0;0;No;18.07.2010;Selva Amazónica;La Muerte y yo hemos hecho un pacto, ni ella me persigue ni yo huyo de ella, simplemente...algún día nos encontramos.;View;;@erikasalamanca @claudialopez la gran claudia los hace temblar queridos, les mueve el piso.;FALSCH;0,117572119;1
29.05.17 10:15;@muorb;muorb;@miguelosorno80 @JOSECHAMORR @waltermunevar @Tunja_Boy @Alvasquezmore @petrogustavo @ClaudiaLopez @sergio_fajardo P… https://t.co/d2TPZCAif4;869240669801500000;Twitter Web Client;37;181;0;0;No;27.08.2012;;;View;;@miguelosorno80 @josechamorr @waltermunevar @tunja_boy @alvasquezmore @petrogustavo @claudialopez @sergio_fajardo p… ;FALSCH;0,117577126;0
03.06.17 9:23;@2654526645;kasandra;RT @OSOJUAN1: @justoysensato @2654526645 @JuanManSantos @ClaudiaLopez @NicolasMaduro La ignorancia es atrevida.;871039613300871000;Twitter for iPhone;996;1497;1;0;No;09.12.2012;;Me gusta mantener mi sentido del humor.Libertad y Democracia son los pilares de un País q quiere construir un futuro de desarrollo próspero sano y en PAZ.;View;;rt @osojuan1: @justoysensato @2654526645 @juanmansantos @claudialopez @nicolasmaduro la ignorancia es atrevida.;FALSCH;0,117602552;0
05.06.17 16:15;@rogoma;Rodolfo Gómez Maya;@lasillavacia @ClaudiaLopez @sergio_fajardo @JERobledo Me gusta la alianza pero sin Robledo acuérdense que apoyo a… https://t.co/vWXmdYYcnY;871868206125907000;Twitter for Android;170;665;0;0;No;20.06.2009;Bogotá. Colombia;Administrador de Empresas, Especialista en Mercadeo y EMBA. De Salamina Caldas.;View;;@lasillavacia @claudialopez @sergio_fajardo @jerobledo me gusta la alianza pero sin robledo acuérdense que apoyo a… ;FALSCH;0,117788936;1
26.05.17 8:35;@chasunes;nelvarco;RT @WilsonRuizR: @danielduquev @German_Vargas @ClaudiaLopez @ClaraLopezObre Nefasto es que @German_Vargas @ClaudiaLopez @JERobledo Petro ll…;868128448694366000;Twitter for Android;157;575;1;0;No;22.04.2014;Colombia;La vida es un carnaval pero muchos la vuelven mierda;View;;rt @wilsonruizr: @danielduquev @german_vargas @claudialopez @claralopezobre nefasto es que @german_vargas @claudialopez @jerobledo petro ll…;FALSCH;0,117790943;0
04.06.17 19:53;@cucalandrejo;sentido comun;@ceauroja @ClaudiaLopez Chechitar no se enoje;871560636932780000;Twitter for iPhone;330;625;0;0;No;16.02.2010;;esposo, padre tres hijos que me enorgullecen, abuelo de 5 demonios __;View;;@ceauroja @claudialopez chechitar no se enoje;FALSCH;0,117849294;0
05.06.17 12:38;@janidcana12;jaco;@ClaudiaLopez Cuanto dinero recibirá Claudia por decir tantas estupideces?;871813478754942000;Twitter for Android;138;193;0;0;No;15.04.2011;;Construiré un muro de piedra para que no entren sin permiso!!!;View;;@claudialopez cuanto dinero recibirá claudia por decir tantas estupideces?;FALSCH;0,117974266;0
25.05.17 14:32;@jacomoch;rodrigo ceballos;@ErikaSalamanca @ClaudiaLopez @CeDemocratico Eso se llama ganar indulgencias con padre nuestros ajenos;867855874529873000;Twitter for Android;261;207;0;0;No;13.06.2010;Colombia;Psicólogo de 62 años dedicado a la observacion social;View;;@erikasalamanca @claudialopez @cedemocratico eso se llama ganar indulgencias con padre nuestros ajenos;FALSCH;0,117986173;0
25.05.17 10:06;@silmasur;Sil Machado;@zonacero Yo no votaré por @German_Vargas votaré por @ClaudiaLopez así que no me metan en esas encuestas manoseadas @MariaCaroGuzman;867788886000492000;Twitter for Android;83;284;0;2;No;08.05.2009;Barranquilla, Colombia;Una vez escrito no hay marcha atrás.;View;;@zonacero yo no votaré por @german_vargas votaré por @claudialopez así que no me metan en esas encuestas manoseadas @mariacaroguzman;FALSCH;0,118011604;1
31.05.17 14:28;@JeanetAlfonso;Jeanet Alfonso;Comandante @AABenedetti dijo que las FARC ya dierón la orden de quien debe entrar @ClaudiaLopez así q Ustedes puede… https://t.co/CGKbT2t4IS;870029240724533000;Twitter Web Client;105;74;0;0;No;31.12.2011;Colombia;Lo que no se soluciona pasando de página, se soluciona cambiando de libro.//Aprendí q es mejor no preocuparse demasiado,lo q llega es X algo y lo que se va too;View;;comandante @aabenedetti dijo que las farc ya dierón la orden de quien debe entrar @claudialopez así q ustedes puede… ;FALSCH;0,118187429;0
04.06.17 21:30;@ramonramon;Ramón Ramón;@MafeCarrascal @CamiloRomero @ClaudiaLopez @augustoreyes @MarcoTorres_Paz @YagodeMarta @CumbreCP gracias, muy honrado;871584870467641000;Twitter Web Client;12361;626;0;1;No;12.03.2007;Distrito Federal, México;Consultor, activista y docente en Tecnologías y Comunicación #ConocimientoLibre #ComPol #GobiernoAbierto #SoftwareLibre #Tecnopolítica https://t.co/ADM0Dtf94K;View;;@mafecarrascal @camiloromero @claudialopez @augustoreyes @marcotorres_paz @yagodemarta @cumbrecp gracias, muy honrado;FALSCH;0,118374389;0
24.05.17 19:46;@rmestre19;Rafael E. Mestre;@ClaudiaLopez Dra.Antes de irse verifique que todos sus colegas hayan autorizado el descuento para los damnificados… https://t.co/8aOLvXrua4;867572574338916000;Twitter for Android;202;127;0;0;No;21.05.2011;Cartagena - Colombia;Si el abogado no colabora con permanente estudio, diligencia y honestidad, los jueces tendrán que acomodar su magna tarea a un aporte profesional deficiente.;View;;@claudialopez dra.antes de irse verifique que todos sus colegas hayan autorizado el descuento para los damnificados… ;FALSCH;0,118433001;1
30.05.17 10:38;@juansequiros;JuanSebastian Quiros;@DanielSamperO @ClaudiaLopez En hora buena se desmarca de Peñalosa porque pronto serà militante del CD , se arrima… https://t.co/fJvGa6r575;869608867893837000;Twitter for iPhone;11;60;0;0;No;07.03.2017;;;View;;@danielsampero @claudialopez en hora buena se desmarca de peñalosa porque pronto serà militante del cd , se arrima… ;FALSCH;0,118464007;1
26.05.17 12:32;@BaldovinoMariaE;maria elena baldovin;@ClaudiaLopez @AndresF3rnandez Y q la gran acomplejada viva ardía y con envidia es normal y es q le lleva lejooos e… https://t.co/QNq94pmWxp;868188231275302000;Twitter for Android;102;151;0;0;No;08.05.2014;;;View;;@claudialopez @andresf3rnandez y q la gran acomplejada viva ardía y con envidia es normal y es q le lleva lejooos e… ;FALSCH;0,1186544;0
01.06.17 5:38;@eduarmestre;Eduardo Mestre R.;RT @AlejandraBSalas: @ClaudiaLopez La esperanza de Colombia en una foto.;870258186539892000;Twitter Web Client;535;1510;2;0;No;19.11.2009;Bogotá, D.C., Colombia;Representante de los estudiantes de Derecho de la Universidad Nacional. Voluntario de @JERobledo, el próximo Presidente de la República de Colombia.;View;;rt @alejandrabsalas: @claudialopez la esperanza de colombia en una foto.;FALSCH;0,118694526;1
29.05.17 11:25;@hernandolozano;Nando Jose Lozano;@ClaudiaLopez La pelea senadora no es con Clara ... Es con Uribe y Vargas...;869258339993235000;Twitter for Android;2707;1168;0;0;No;14.05.2010;barranquilla colombia;periodista desde la escuela!. SI a la paz !;View;;@claudialopez la pelea senadora no es con clara ... es con uribe y vargas...;FALSCH;0,118696142;0
03.06.17 18:36;@estherflrez;esther flórez cortés;RT @cajacamo: @ClaudiaLopez Igual que todos, que me dice de Uribe con todo lo que hizo de feo creo que más que Samper y ahí está dando clas…;871178811907420000;Twitter for iPhone;4;62;1;0;No;09.02.2012;;;View;;rt @cajacamo: @claudialopez igual que todos, que me dice de uribe con todo lo que hizo de feo creo que más que samper y ahí está dando clas…;FALSCH;0,118709704;0
01.06.17 18:26;@PatriciaMontoy6;PatriaTeAdoro _;RT @polleracola: @carosle @ClaudiaLopez Los furibistas como dice ud, no tenemos ni un milímetro de comunista como ud, nosotros sí somos dem…;870451424383172000;Twitter for iPhone;5245;2513;1;0;No;26.09.2011;Constitución 1886;Comunismo soterrado hizo de Colombia un país Paria! #CrisisDeLaSalud #Extorsión #DañosAmbientales #FarcTrackEsDictadura #Desempleo #ColombiaNoTienePresidente;View;;rt @polleracola: @carosle @claudialopez los furibistas como dice ud, no tenemos ni un milímetro de comunista como ud, nosotros sí somos dem…;FALSCH;0,118739999;0
24.05.17 18:20;@JCJimenezBallen;Juan Carlos J Ballén;@ClaudiaLopez Si no incluyen a Petro, Piedad y Clara, de ahí no saldrá sino un favor para Vargas Lleras: División e… https://t.co/0RXlOrZU3n;867551034566225000;Twitter for Android;774;1103;0;6;No;11.10.2014;Bogotá, Colombia.;Estudiante #UN . Seguidor del Camino, la Verdad, la Vida. Seguido por el tiempo señalado en los planes del Creador.;View;;@claudialopez si no incluyen a petro, piedad y clara, de ahí no saldrá sino un favor para vargas lleras: división e… ;FALSCH;0,11887677;0
27.05.17 20:54;@jamplds;Jesus A. MurciA/N;@ClaudiaLopez Que conciertazo futura presidenta ______;868676816311136000;Twitter Lite;1946;819;0;2;No;03.03.2013;Garzón (Huila) Colombia;Estudiante de Sistemas, Hincha de Atlético Nacional y Real Madrid. Arjoneando.;View;;@claudialopez que conciertazo futura presidenta ______;FALSCH;0,119094078;1
25.05.17 6:25;@HugoPerdomo2;Hugo Perdomo;@ClaudiaLopez Ud ya se entero q sus camaradas dl gobierno Santos va a objetar la ley?, q hay q celebrar?..____;867733281625735000;Twitter for iPhone;227;288;1;4;No;21.10.2011;Miami, FL;;View;;@claudialopez ud ya se entero q sus camaradas dl gobierno santos va a objetar la ley?, q hay q celebrar?..____;FALSCH;0,119181434;0
30.05.17 10:34;@cesarvargas8530;Cesar Vargas;@WRadioColombia @ClaudiaLopez No muertos, solo presos, bueno al menos que sigan insistiendo en querer lo primero.;869607931431575000;Twitter for Android;123;347;0;0;No;15.09.2014;;;View;;@wradiocolombia @claudialopez no muertos, solo presos, bueno al menos que sigan insistiendo en querer lo primero.;FALSCH;0,11918863;0
25.05.17 18:22;@JHONJAMESSALAZ3;JHON JAMES SALAZAR;@GaboBenavidesB @AidaAvellaE @ClaraLopezObre @AlirioUribeMuoz @ClaudiaLopez @petrogustavo @JERobledo @DeLaCalleHum… https://t.co/itt0hfog1t;867913816931274000;Twitter for Android;12;110;1;0;No;04.05.2017;;;View;;@gabobenavidesb @aidaavellae @claralopezobre @aliriouribemuoz @claudialopez @petrogustavo @jerobledo @delacallehum… ;FALSCH;0,119562614;0
03.06.17 7:17;@cajacamo;Carlos Cadavid M;@ClaudiaLopez La gente solo habla de Samper pero pero el proceso 8.000 no es nada para todo lo que vimos en Uribe;871007873580584000;Twitter for iPhone;17;82;0;0;No;27.07.2011;;Abogado Especializado en Derecho Laboral y Seguridad Social;View;;@claudialopez la gente solo habla de samper pero pero el proceso 8.000 no es nada para todo lo que vimos en uribe;FALSCH;0,119595576;0
30.05.17 12:27;@juanpipa13;Sr.Pepper;@ClaudiaLopez @SenadoGovCo Jajaja. Jajaja jajajaja este señor si es oportunistas , polítiquero, ....de lo malito p… https://t.co/W6BGoepTKC;869636306443350000;Twitter for Android;184;475;0;0;No;25.03.2010;Colombia;Canal de Opiniones, Ni buenas ni malas.solo opiniones.;View;;@claudialopez @senadogovco jajaja. jajaja jajajaja este señor si es oportunistas , polítiquero, ....de lo malito p… ;FALSCH;0,119725214;0
28.05.17 14:21;@Rocktavarium;Rocktavarium;@ClaudiaLopez no hay que creer en los políticos, ninguno https://t.co/gO5tM1lSTF;868940243252236000;Twitter for Android;60;262;0;0;No;12.08.2014;Bogotá D.C.;La fe es la respuesta de aquellos que le temen a la verdad;View;;@claudialopez no hay que creer en los políticos, ninguno ;FALSCH;0,119819432;0
29.05.17 7:38;@Gatoamaya5;angela amaya;@ClaudiaLopez No se valen las encuentras en las convenciones de cambio radical ________o del Centro democrático;869201262226661000;Twitter for iPhone;640;274;0;0;No;25.04.2013;;Los mensajes de mi perfil son personales y no comprometen las opiniones de las entidades en las que llegue a laborar;View;;@claudialopez no se valen las encuentras en las convenciones de cambio radical ________o del centro democrático;FALSCH;0,120030529;0
25.05.17 16:31;@WilsonRuizR;Wilson Ruiz;@socialdeportes @DiegoTrujilloD @ClaudiaLopez Claro Petro para seguir mostrando excusas y Tutelatones x eso en las… https://t.co/LSvt8dPCTx;867885980174430000;Twitter for Android;27;38;0;0;No;17.01.2016;Bogotá, D.C., Colombia;Guía de Turismo amo mi ciudad y mi país. Amante de los viajes y Padre de Camila & Gabriel.;View;;@socialdeportes @diegotrujillod @claudialopez claro petro para seguir mostrando excusas y tutelatones x eso en las… ;FALSCH;0,12009264;0
26.05.17 4:31;@FabianFernando3;Fabian Fernando;@elespectador @ClaudiaLopez @petrogustavo si vamos solos....la maquinaria política corrupta Colombiana ...nos unde;868066948923498000;Twitter for Android;10;47;0;1;No;17.06.2011;;;View;;@elespectador @claudialopez @petrogustavo si vamos solos....la maquinaria política corrupta colombiana ...nos unde;FALSCH;0,120124166;0
03.06.17 18:07;@Lxalex9;Alex Flórez;@DanielRMed @petrogustavo @ClaudiaLopez @sergio_fajardo @German_Vargas @GameOfThrones Prejuicio es juzgar algo sin… https://t.co/F8Z8AyynvH;871171395706912000;Twitter for Android;196;446;0;0;No;15.04.2010;colombia;Psicólogo. Me gustan las series y el cine (no latinoamericano). Me gusta el rock y los perros, tengo un Rottwieler. Política y psicoanálisis.;View;;@danielrmed @petrogustavo @claudialopez @sergio_fajardo @german_vargas @gameofthrones prejuicio es juzgar algo sin… ;FALSCH;0,120193581;0
03.06.17 11:45;@BenkosPM;ElaSPC®;@Iadossa @hernandez_usuga @georgemolos @nomaslixiviados @Johteku @ClaudiaLopez @leydelmontes Si tienes pruebas!? Se… https://t.co/XKV0KMp9fh;871075442085724000;Twitter for Android;162;251;0;1;No;02.08.2012;Quibdó;Arquitecto, Cantante & optimista;View;;@iadossa @hernandez_usuga @georgemolos @nomaslixiviados @johteku @claudialopez @leydelmontes si tienes pruebas!? se… ;FALSCH;0,120201301;0
26.05.17 4:25;@AlejoRiveraCa;Alejo Rivera Camero;@ClaudiaLopez encarna la indignación de los colombianos casados de tanta corrupción que quieren un mejor gobierno. Un gobierno de la gente.;868065464215363000;Twitter for iPhone;6481;7126;7;22;No;26.06.2014;Bogota - Colombia;CEO en https://t.co/y3VT41tHgF;View;;@claudialopez encarna la indignación de los colombianos casados de tanta corrupción que quieren un mejor gobierno. un gobierno de la gente.;FALSCH;0,120404626;1
